"id_mutation","nature_mutation","valeur_fonciere","code_postal","type_local","surface_reelle_bati"
"2023-434243","Vente","160000","80150","Local industriel. commercial ou assimilé","109"
"2023-434243","Vente","160000","80150","Local industriel. commercial ou assimilé","327"
"2023-434244","Vente","65900","80240","Maison","95"
"2023-434247","Vente","145000","80470","Maison","130"
"2023-434248","Vente","150000","80410","Local industriel. commercial ou assimilé","83"
"2023-434248","Vente","150000","80410","Maison","70"
"2023-434249","Vente","160000","80080","Maison","57"
"2023-434250","Vente","377000","80000","Maison","132"
"2023-434252","Vente","85000","80740","Maison","98"
"2023-434253","Vente","105000","80240","Maison","64"
"2023-434253","Vente","105000","80240","Maison","64"
"2023-434254","Vente","147000","80740","Maison","85"
"2023-434254","Vente","147000","80740","Maison","85"
"2023-434255","Vente","68200","80240","Maison","79"
"2023-434258","Vente","150000","80250","Maison","107"
"2023-434259","Vente","555350","80090","Maison","170"
"2023-434259","Vente","555350","80090","Maison","170"
"2023-434261","Vente","249000","80470","Maison","102"
"2023-434262","Vente","125000","80090","Appartement","75"
"2023-434263","Vente","116400","80600","Maison","66"
"2023-434265","Vente","97000","80240","Maison","128"
"2023-434266","Vente","181500","80000","Maison","87"
"2023-434269","Vente","95000","80500","Maison","51"
"2023-434270","Vente","294000","80480","Maison","120"
"2023-434271","Vente","214600","80600","Maison","160"
"2023-434272","Vente","138960","80600","Maison","76"
"2023-434273","Vente","225000","80160","Maison","76"
"2023-434273","Vente","225000","80160","Maison","76"
"2023-434275","Vente","127500","80000","Maison","84"
"2023-434276","Vente","324600","80100","Maison","193"
"2023-434277","Vente","125000","80610","Maison","75"
"2023-434279","Vente","163000","80550","Appartement","25"
"2023-434279","Vente","163000","80550","Appartement","27"
"2023-434279","Vente","163000","80550","Appartement","45"
"2023-434279","Vente","163000","80550","Appartement","27"
"2023-434279","Vente","163000","80550","Appartement","39"
"2023-434279","Vente","163000","80550","Appartement","29"
"2023-434279","Vente","163000","80550","Appartement","36"
"2023-434279","Vente","163000","80550","Appartement","37"
"2023-434279","Vente","163000","80550","Appartement","37"
"2023-434281","Vente","395000","80550","Maison","73"
"2023-434283","Vente","96000","80000","Maison","40"
"2023-434284","Vente","180000","80800","Maison","122"
"2023-434285","Vente","62000","80000","Appartement","20"
"2023-434286","Vente","135000","80000","Maison","53"
"2023-434287","Vente","283000","80260","Maison","104"
"2023-434290","Vente","195000","80470","Maison","77"
"2023-434292","Vente","75000","80100","Maison","90"
"2023-434295","Vente","210000","80800","Maison","98"
"2023-434296","Vente","80000","80820","Maison","20"
"2023-434300","Vente","193000","80880","Maison","74"
"2023-434301","Vente","192300","80460","Local industriel. commercial ou assimilé","12"
"2023-434301","Vente","192300","80460","Maison","86"
"2023-434302","Vente","238700","80110","Maison","127"
"2023-434302","Vente","238700","80110","Maison","127"
"2023-434305","Vente","176000","80800","Maison","62"
"2023-434306","Vente","100000","80510","Maison","108"
"2023-434308","Vente","83000","80420","Maison","98"
"2023-434309","Vente","60000","80510","Maison","30"
"2023-434311","Vente","27000","80210","Maison","60"
"2023-434312","Vente","144000","80270","Maison","84"
"2023-434312","Vente","144000","80270","Maison","84"
"2023-434313","Vente","80000","80080","Appartement","33"
"2023-434315","Vente","209515","80330","Maison","77"
"2023-434316","Vente","147000","80360","Maison","130"
"2023-434317","Vente","154150","80100","Maison","68"
"2023-434318","Vente","307000","80290","Maison","440"
"2023-434319","Vente","142000","80000","Maison","62"
"2023-434320","Vente","392210","80000","Maison","102"
"2023-434321","Vente","178000","80170","Maison","75"
"2023-434321","Vente","178000","80170","Maison","60"
"2023-434321","Vente","178000","80170","Maison","70"
"2023-434323","Vente","70000","80090","Maison","70"
"2023-434325","Vente","135000","80200","Maison","253"
"2023-434327","Vente","116000","80140","Maison","50"
"2023-434328","Vente","115000","80080","Maison","69"
"2023-434330","Vente","88500","80000","Appartement","38"
"2023-434331","Vente","90000","80000","Local industriel. commercial ou assimilé","95"
"2023-434334","Vente","289000","80230","Maison","39"
"2023-434336","Vente","28000","80140","Maison","102"
"2023-434337","Vente","185000","80480","Appartement","61"
"2023-434339","Vente","142000","80090","Maison","58"
"2023-434340","Vente","180500","80500","Maison","144"
"2023-434341","Vente","160000","80300","Maison","88"
"2023-434342","Vente","160000","80290","Maison","78"
"2023-434343","Vente","360000","80550","Maison","96"
"2023-434345","Vente","55000","80200","Maison","74"
"2023-434346","Vente","110050","80200","Maison","80"
"2023-434348","Vente","190000","80000","Maison","76"
"2023-434350","Vente","95000","80230","Maison","82"
"2023-434352","Vente","155000","80290","Maison","91"
"2023-434352","Vente","155000","80290","Maison","91"
"2023-434353","Vente","128000","80210","Maison","117"
"2023-434353","Vente","128000","80210","Local industriel. commercial ou assimilé","40"
"2023-434354","Vente","202000","80330","Maison","80"
"2023-434356","Vente","136700","80110","Maison","100"
"2023-434359","Vente","73000","80000","Appartement","25"
"2023-434361","Vente","99000","80000","Local industriel. commercial ou assimilé","39"
"2023-434364","Vente","175000","80100","Maison","83"
"2023-434364","Vente","175000","80100","Local industriel. commercial ou assimilé","106"
"2023-434365","Vente","75000","80160","Maison","71"
"2023-434365","Vente","75000","80160","Maison","71"
"2023-434368","Vente","138770","80120","Maison","32"
"2023-434369","Vente","160000","80135","Local industriel. commercial ou assimilé","415"
"2023-434369","Vente","160000","80135","Maison","88"
"2023-434371","Vente","120000","80610","Maison","62"
"2023-434372","Vente","77500","80350","Appartement","48"
"2023-434373","Vente","80660","80420","Maison","90"
"2023-434374","Vente","405000","80410","Appartement","33"
"2023-434374","Vente","405000","80410","Appartement","33"
"2023-434374","Vente","405000","80410","Appartement","21"
"2023-434377","Vente","160000","80600","Maison","110"
"2023-434377","Vente","160000","80600","Maison","110"
"2023-434378","Vente","80000","80670","Maison","113"
"2023-434378","Vente","80000","80670","Maison","113"
"2023-434378","Vente","80000","80670","Maison","113"
"2023-434379","Vente","213900","80630","Maison","88"
"2023-434379","Vente","213900","80630","Maison","88"
"2023-434380","Vente","90000","80000","Maison","42"
"2023-434382","Vente","172790","80110","Maison","130"
"2023-434383","Vente","209000","80410","Maison","84"
"2023-434385","Vente","320000","80230","Maison","67"
"2023-434387","Vente","223000","80000","Maison","74"
"2023-434388","Vente","81100","80000","Maison","70"
"2023-434389","Vente","115000","80150","Maison","98"
"2023-434390","Vente","385000","80160","Maison","174"
"2023-434391","Vente","255000","80000","Maison","95"
"2023-434392","Vente","165000","80150","Appartement","97"
"2023-434392","Vente","165000","80150","Appartement","41"
"2023-434392","Vente","165000","80150","Appartement","33"
"2023-434394","Vente","47500","80600","Maison","56"
"2023-434395","Vente","132000","80300","Maison","76"
"2023-434396","Vente","60000","80580","Maison","57"
"2023-434397","Vente","330000","80680","Maison","121"
"2023-434397","Vente","330000","80680","Maison","121"
"2023-434398","Vente","132000","80000","Maison","68"
"2023-434399","Vente","287250","80000","Appartement","76"
"2023-434400","Vente","300000","80360","Local industriel. commercial ou assimilé","2360"
"2023-434400","Vente","300000","80360","Local industriel. commercial ou assimilé","4500"
"2023-434401","Vente","100000","80000","Appartement","17"
"2023-434401","Vente","100000","80000","Appartement","12"
"2023-434401","Vente","100000","80000","Appartement","11"
"2023-434402","Vente","313200","80330","Maison","92"
"2023-434403","Vente","85000","80170","Maison","43"
"2023-434403","Vente","85000","80170","Maison","43"
"2023-434404","Vente","152000","80000","Appartement","55"
"2023-434405","Vente","94300","80800","Maison","66"
"2023-434406","Vente","269000","80090","Maison","116"
"2023-434411","Vente","568000","80100","Local industriel. commercial ou assimilé","58"
"2023-434411","Vente","568000","80100","Local industriel. commercial ou assimilé","58"
"2023-434411","Vente","568000","80100","Maison","330"
"2023-434411","Vente","568000","80100","Maison","330"
"2023-434412","Vente","300000","80260","Maison","91"
"2023-434412","Vente","300000","80260","Maison","91"
"2023-434413","Vente","191000","80580","Maison","117"
"2023-434414","Vente","50000","80620","Maison","65"
"2023-434415","Vente","170000","80000","Maison","60"
"2023-434416","Vente","192000","80090","Appartement","69"
"2023-434418","Vente","138000","80160","Maison","91"
"2023-434424","Vente","155000","80200","Maison","64"
"2023-434425","Vente","59500","80540","Maison","62"
"2023-434426","Vente","110000","80000","Appartement","59"
"2023-434427","Vente","49000","80090","Appartement","32"
"2023-434428","Vente","275000","80120","Maison","77"
"2023-434429","Vente","259000","80410","Local industriel. commercial ou assimilé","97"
"2023-434430","Vente","757000","80120","Appartement","128"
"2023-434431","Vente","133000","80200","Maison","107"
"2023-434432","Vente","105000","80290","Maison","60"
"2023-434435","Vente","70000","80400","Maison","62"
"2023-434435","Vente","70000","80400","Local industriel. commercial ou assimilé","25"
"2023-434436","Vente","225450","80460","Maison","72"
"2023-434438","Vente","225000","80120","Maison","87"
"2023-434439","Vente","166000","80120","Maison","45"
"2023-434440","Vente","165000","80620","Maison","171"
"2023-434441","Vente","311000","80120","Appartement","55"
"2023-434442","Vente","110000","80100","Maison","62"
"2023-434443","Vente","126500","80150","Maison","76"
"2023-434445","Vente","313500","80300","Maison","180"
"2023-434448","Vente","235900","80870","Maison","67"
"2023-434449","Vente","112000","80000","Appartement","46"
"2023-434450","Vente","245000","80100","Maison","102"
"2023-434451","Vente","214900","80580","Maison","83"
"2023-434452","Vente","130000","80290","Maison","131"
"2023-434453","Vente","265000","80000","Maison","73"
"2023-434454","Vente","60000","80300","Local industriel. commercial ou assimilé","104"
"2023-434454","Vente","60000","80300","Maison","74"
"2023-434455","Vente","180000","80800","Maison","95"
"2023-434455","Vente","180000","80800","Maison","95"
"2023-434456","Vente","242000","80260","Maison","83"
"2023-434456","Vente","242000","80260","Maison","30"
"2023-434456","Vente","242000","80260","Maison","83"
"2023-434456","Vente","242000","80260","Maison","30"
"2023-434457","Vente","115000","80160","Maison","144"
"2023-434459","Vente","200000","80350","Appartement","63"
"2023-434460","Vente","127000","80800","Maison","97"
"2023-434461","Vente","94000","80800","Maison","97"
"2023-434462","Vente","100500","80100","Maison","43"
"2023-434463","Vente","164836","80470","Maison","73"
"2023-434464","Vente","73000","80110","Maison","82"
"2023-434465","Vente","187000","80132","Maison","84"
"2023-434467","Vente","159000","80550","Maison","43"
"2023-434468","Vente","228400","80670","Maison","151"
"2023-434469","Vente","100500","80120","Maison","50"
"2023-434470","Vente","83000","80360","Maison","103"
"2023-434472","Vente","225000","80480","Maison","90"
"2023-434473","Vente","119100","80410","Appartement","28"
"2023-434474","Vente","369000","80860","Maison","130"
"2023-434475","Vente","320000","80430","Maison","240"
"2023-434476","Vente","175480","80120","Maison","40"
"2023-434477","Vente","130000","80000","Appartement","57"
"2023-434479","Vente","100000","80100","Appartement","76"
"2023-434480","Vente","67000","80290","Maison","54"
"2023-434481","Vente","123000","80000","Appartement","64"
"2023-434482","Vente","203400","80090","Appartement","64"
"2023-434483","Vente","88000","80410","Maison","73"
"2023-434485","Vente","7000","80890","Maison","60"
"2023-434487","Vente","42920","80000","Appartement","15"
"2023-434488","Vente","132000","80080","Maison","68"
"2023-434489","Vente","178000","80210","Maison","99"
"2023-434491","Vente","47000","80360","Maison","61"
"2023-434491","Vente","47000","80360","Maison","61"
"2023-434492","Vente","152500","80980","Maison","138"
"2023-434494","Vente","162500","80800","Maison","105"
"2023-434497","Vente","249380","80750","Maison","187"
"2023-434504","Vente","78440","80000","Appartement","35"
"2023-434505","Vente","106000","80500","Maison","70"
"2023-434506","Vente","158000","80090","Appartement","60"
"2023-434508","Vente","61000","80360","Maison","71"
"2023-434509","Vente","367866","80000","Appartement","115"
"2023-434510","Vente","75000","80370","Local industriel. commercial ou assimilé","81"
"2023-434512","Vente","283000","80136","Maison","102"
"2023-434514","Vente","190000","80300","Maison","121"
"2023-434515","Vente","96000","80210","Maison","83"
"2023-434516","Vente","91000","80000","Appartement","31"
"2023-434517","Vente","62000","80500","Maison","52"
"2023-434518","Vente","120000","80470","Maison","89"
"2023-434518","Vente","120000","80470","Maison","89"
"2023-434519","Vente","246000","80000","Maison","60"
"2023-434521","Vente","197500","80080","Maison","107"
"2023-434522","Vente","70400","80400","Maison","100"
